21247	6469,16817,1361,3271,11456,21941,54177,41014,13429
21249	40510,49420,48934,61311,25964,26001
21254	60915,1861,9580,13532,45381,34899
21256	27415,17568,40755,34230,2962,52403,20993,13862,26786,61405
21271	45944,8115,39602,3437,35658
21272	56110,49605,3656,57548,16680,27328,61133,34101,37344
21273	53325,18796,60825,7553,3273,18908,48026,4185
2128	44317,60742,21383,59300,6381,57911,43038,4510
21282	52232,33485,1673,38864,59090
21287	3566,15573,6941,39343,44144,30476,14501,10596,51662,12275
21310	14218,49388,42112,26790,2032,50481,37037,57257,23945,17639
21311	14727,26718,27415,27670,26716,8475,58799,8028,51347
21317	36061,20558,16982,54558,25776
2132	50917,11556,30007,2468,2007
21338	43734,23529,60044,40198,51550,15418,10629,7739,12197
2134	16979,58998,59793,6363,36510,27934,370,56444,57336
21343	25718,21004,35632,15834,19296,20619,40717,21798,6260
21346	15071,32886,49493,36682,37702,58129,42054,33455,14087,25438
21350	11984,612,38329,42852,58614,28949,27321,58615,49683,21530
21353	48659,51699,59054,42705,25659,17065,43562,39771,25676
21364	17422,44979,36391,17963
2137	25679,25697,31803,38036,13957,18341,7641,34314,39647,49215
21371	27456,1838,4756,54296,16770,42980,2709,28514,10017,49949
2143	2622,7238,15684,54458,3091,46840,12342,61056,21841,32459
2144	9633,2242,8900,10856,13131,20249,14958,5001,12197,13485
2148	14671,5644,25902,26692,4623,39731,53874,40821
2165	15303,21542,18361,18068,22841,32779,8617,11154,20509,10496
2169	19029,28087,2898,24192,42259,21900,59025,24005
2171	175,8209,46333,20587,8464,51662,16576,11561,37294
2176	38973,7708,13755,17639,58889,53954,20516,829,38114
218	3503,19763,10490,4270,8286,5,16445,3978,8784,10703
2187	768,4664,12642,14067,17190
219	11890,3398,3217,3405,6260,3540,3437,13867,5662,5957
2192	7238,42436,612,13131,4734,59312,32087,15957,30185,58517
2199	18068,51934,8532,57122,83,16537,31843,25171,9028,4349
22	52929,38280,12496,56340,3109,37179,8919,24154,16258,3678
220	55152,2610,21914,22965,49159,51657,52275,8454
2201	14688,32037,19997,58504,48837,41570
2218	51519,26445,59373,37641,42339
222	11141,40344,3195,11282,49727,38306,7932,60938,18878,44086
2230	4739,7856,14724,136,16462,6653,5466,43134
2233	13105,44440,9377,41478,23323,26959,15341
2236	3405,1932,9543,2918,7133,52452,3786,24783,44883,57695
224	11698,58129,27116,29458,48702,11580,6198,12869
22405	47578,32649,41160,26189,15863,53463,55634,25791,37420,29976
2241	22725,16078,58100,29192,4185,12890,39812,28686,3056,4878
22422	4692,51770,26116,29434,9701
22426	12210,51227,2351,2610,15695
22427	36087,21838,7847,43385,6458
22434	18153,59187,24762,29954,11052,13354,53554,12961,33004
22441	18666,51321,31979,49049,17166,36425,25083,17172,20398,49006
22448	9377,42025,18970,44440,15341
22475	21556,29269,40190,29199,2574,10201,2863,58196,4163,24108
22479	29740,40383,12356,54627,11505,21228,11761,60524,36257
22488	33928,55652,29099,29821,20587
22494	15777,11703,20294,23945,33958
22497	25308,39601,42604,44040,20733,24752,56269,54805,54470,22631
22501	42217,49501,47557,24762,40059
22505	31869,42377,47250,34231,43749,42642
22507	22706,36655,517,39084,29704,11898,11685,19339,46795
22513	61121,44337,32134,22597
22528	43496,27722,48335,56586,29813,1373,36379,53874,41183
22529	9891,24291,56586,33478,41839,58010,38714,19405
2253	7238,37344,345,24737,29114,61059,33035,58372,5142,37998
22537	14895,5776,1361,45267,53761,43878,4224,17313,8532
2255	14678,13723,15863,13821,58940,21780,27436,41603
22552	8,10519,10018,29199,21709,2006,42878,1838,1932
22567	40726,20009,24145,56164,2312,33112,40419,20232,17452,25470
22581	35493,52315,47987,25089,37859,27321
22586	22177,41217,27436,40198,57556,24535,20361,11616,40454
22587	2622,50839,4549,13101,14461,27265
2259	11361,20599,30414,60938,42897,44421,30521,41095,37067,22866
22594	7156,23019,6448,44086
22597	28988,61097,40914,26063,43706,45909
2260	23555,57993,18785,22153,57468
22608	23996,59718,48190,5475,8931,13347,23572,10497,7641
22616	24486,30703,8222,10830,24145
22622	27259,33231,17122,22264,7384,2492,38514,2141,22466,34996
22623	22356,19487,26781,56027,23974,34624,23423,19385,4351
22632	46027,53955,38085,50895,44103,27855,34468
22633	20286,41205,37383,37350,24249,60399,22542,44226,38464
22637	30642,50481,33894,24131,28841,29031,49000,19009,33922,44126
22646	33564,35593,28789,48181,57441,50887,47706,49766,37294
22652	54439,22246,9421,18662,17611,2242
22665	42054,55634,24293,30642,27765,35986,22833,38465,18029,17639
22671	42651,27003,10452,48399,58559,18948,14886,48188,14433
22674	26906,14958,32660,35411,29416,17309,25578,36710,54815
22700	24886,53253,42272,23727,58696,31803
22703	46077,24511,43543,25083,24408,17452,25470,20009,1962
22706	25895,37417,2686,17943,18788,36898,48607,28441
22710	11116,3129,6383,10750,4635,8124,41123
22717	55486,23692,12533,23844,45728,38640,56940,40419
22719	40824,1261,49727,54787,41869,30070,41570,33583,1217,34231
22720	43728,24959,12834,24840,42674,26186,8913,32779
22728	25025,49199,3656,57548,13510,24966,18416,9267,3911,20364
22732	12294,56110,27508,42701,10616
22736	59806,46950,37857,11559,46423,60767,32313
2274	2622,7238,27265,15507,19200,25626,47964,46840,13827,13930
22743	42696,15479,1695,60765,40508
2276	19036,37538,8703,28664,45792,24100,41898,33263,51034
22760	9550,42507,36059,36476,16379,32843,51112
22766	25611,43736,19385,25083,20164,24789,36898,17049,57387
22782	24294,4358,43216,42506,57141,36567
22784	38048,21440,54872,8851,54815,44725,40100,20683,52533,37787
22788	24294,30514,54609,43594,41931,9703
2279	4203,35050,456,28826,25065,48308
22808	31830,16638,57825,43749,49533
22822	13755,7739,13131,51668,35506,9317,58959,49388,54567,38973
22823	30703,36237,43646,51659,48312,47709,37089,28789,15526
22826	1024,45985,44347,28571,3052,11703,23755,18581,18392
2284	10433,7173,13506,39448,6313,6763,22586
22841	47296,30771,22868,30476,44086
22844	55834,36741,54505,17446,4629,6197,17825,57468
22864	61111,34739,42847,47314,3431,16727,42822,56414,24032
22870	22370,3424,21779,38537,951
22899	55531,7675,36257,27868,2846,10536,29168,16261,36476,11693
22900	50962,48325,18344,25213,52443,57681,24825,48026,15957
22904	13383,23051,23529,41054,29168,50370,60948,1887,22188,38822
22917	15635,36996,44666,36288,12045,56749,12960,57249,23367
22918	8993,8895,10201,29199,12388,28310,12163,25080,48733
2292	1807,28312,2845,2260,12496
22923	25905,6034,37792,54114,19383,938,44861
2293	7238,11984,612,24005,13822,26544,23726,2194,29411,9763
22934	20325,22559,41778,22188,52721
22938	32377,36761,2997,30565,35594
22942	28407,22490,16756
22943	59487,2080,27190,17944,9703
22944	55760,33635,8025,13878,46898
22950	10474,1641,41919,38280,57468
22952	10760,56258,23683,22841,51112
22955	40132,42347,23106,5328,27321
22959	44977,54151,29360,52685,15947,52264,4277,47911,35834,49364
22960	2390,33570,10020,54956,2242
22967	48049,32027,28857,32029,55917
22969	8456,40133,15212,51652,14501
22974	7422,11938,14989,2468,2007
22975	53696,33108,21104,54458,14929,36470,29199,10751,8,36379
22977	44121,47069,1463,4134,2066,588,8936,58853,4756
22980	973,11798,16250,12173,48308
22983	16625,14087,44265,32807,58456,24705,12960,22049,37604
22985	20021,54963,53143,39742,32911,35684,49238
22992	24012,14001,30565,38307,23959,36761,2997,43533,54059
22994	49420,60455,34816,61294,37194
22998	6622,25567,27478,16223,5047
23	2557,20907,32268,2264,25083,20419,6203,10490,18943,7133
230	30771,5186,13154,7724,10308,3125,2950,27968,39803
2300	12762,30556,10403,19460,19932,32317,18184,25024,24747
23002	26718,27222,42642,28280,56258,30441,35684,44288
23022	23051,2846,17142,29168,40498,30790,8985,12150,7133
23023	41086,38154,23619,48607,20617,20232,4987,21159,3677,23269
23028	27610,15121,43033,41014,15863
2303	36826,35411,32022,29788,51510,3852,32373,4256,12275,12265
23036	38263,17402,7240,40574,11301,36607
23038	14719,1425,9696,16223,36567
23039	25588,28615,42101,41019,41014,17851,35986,19711,28579,11142
23046	1810,33932,14433,21042,33666,43407,40619,21134,42076,17082
23053	36818,5565,17416,32837,13693
23056	4853,15695,26482,47056,39256,19385,54118
23059	32346,13828,42775,19239,2007
23072	53363,51024,52077,44567,47314
23078	4827,19583,33507
23083	34962,25355,50398,9852,42112
23084	40777,55016,50308,37661,51510,50603
23097	834,14958,47081,38329,17622,12350,13803,7254,55917
23107	30176,46901,42836,30422,28359,35332,27652,37014,45486,43468
23108	1051,5619,17831,56951,32730,59424,19676,48660,39886,3114
23126	5402,15653,16475,59487,17159,25128,24783,46898
23128	48209,40080,7281,32601
23135	2643,7318,10630,15760,15797
23145	16351,39418,17028,20805,38747
23151	26585,49588,58026,35969,22586
23153	13102,50448,54683,15526,41423,55073,17276,8804,36681
23154	15937,34913,9579,13429,6860,7530,29523,49808,38114
23156	15759,50517,51583,15523,12197,51548,36237,24041,3129,28104
2316	24043,15379,11872,28841,47575,48090,15931,56737,33901,11643
23160	28956,20384,4236,49114,24005
23165	17735,15085,14694,6235,55167,21739,55032,50246,55148
23166	51550,34046,16250,2945,40198
23168	35560,3494,16083,19173,27766,19755,56292,55564,42866
23178	28711,13094,18388,12691,20209
23201	25254,23190,14054
23202	39127,10643,25886,22571,40093,14814,54641,37350,28567,50827
23212	52090,49199,36262,44288,48660,8153,3566,39828,8690
23215	36954,8537,14027,7853,16727,57105,38441,22105
23219	56258,25491,54129,5974,6332,10391,11954,28988,27808
2322	32873,34768,5918,13219,10201,10256,16095,22077,55227,34499
23235	2916,36468,49892,28777,11350
2324	10380,2137,25390,48181,10684,3396,43364,35794,47314
23244	41456,32749,18586,25776,48722,22490,36410,29019,45267
23247	58273,60304,61034,28903,57548
23251	40461,29677,25862,25840,20180,56722,33726
23252	34444,641,57782,15869,45647,58824,25948,50760
23259	859,429,11794,3056,27499,22817,30740,8461,28359
23262	38903,48138,48589,49096,51034,55555,59811,23124,27632,56484
23273	60103,1878,10886,55702,28985,23520
2328	551,54397,52703,47093,5348,38464
23285	37781,41544,33759,34468,60703,42272,41995,58867,40821
23289	9550,42507,21119,17845,3849,33882,32049
23293	37859,54567,50481,30357,42112,46812,38822,43672,37270,32916
23297	33296,54567,47250,57628,34898,50481,18382,54776,21755,18974
23298	32726,17831,32730,59424,5619,56951,793,11498,4953,11097
23308	895,5776,1361,23539,2429,8526,22953,23367
2332	2928,2146,59804,30519,10757,34808,6458
23320	45874,44613,58559,18694,7068,29443,29109
23322	21530,16223,13693,17418,4607,32837,8919,13478,5332,38465
2333	27868,55531,32843,7133,29091,21493,7429,999,3144
23347	12490,43958,39032,11350,60813,50842,36399,12758,54470
23349	8057,38120,50727,24090,525,5632,1278,58867,40619
2335	23341,1558,55317,8045,48680,3308,31843,2653,55995,34606
23353	27003,11104,49514,29290,40275,36441,53087,23630,32027,23635
23364	60760,32916,54567,29397,33296,30357,52299,52315,39194,37590
23365	38048,3394,9975,13265,54815,49077,42161,11685,44681,55917
2337	55232,6849,50635,881,5573,5566,41273,45329
23371	2246,56280,16537,31,9139,2763,18917,2536,30559
23374	46058,32963,18899,59440,53463,32977,61034,60306,18392
23376	18587,38555,35847,11001,44126,44883,2948,24146,36898,56209
23379	54567,30357,50481,40198,31803,34899,33617,41570,25098,39117
23389	46214,5404,17142,36257,54352,18214,21672,41648,26001
23394	33042,34146,10922,41168,44874,33759,52299
2340	1453,1341,5466,4930,17769,14918,15530,41759,13867
23400	10261,49727,27938,11072,11282,11141,27214,61364,25791,3675
23412	22356,19503,26781,56027,6430,39678,12250,56849,15526
23414	54371,54118,40058,53554,50539,47938,10325,24664,53971,46142
23417	39459,34003,21119,58533,53859,26690,26001
2342	21313,13878,21556,21754,53805,54551,27116,34439,21744,55040
23421	55098,9398,16725,36826,41179,52504,14766,57526,30642,10256
23424	60392,23181,60232,24719,14880,28823,19783,48297,30247,19243
23430	44181,21503,27436,59090,33113,8984,26208,36601,48181
23436	8141,25269,7739,6541,11919,45229,40763,22830,59090,44245
23437	22466,14814,43543,28571,7413,19608,22722,10497,47578
2345	11036,22847,24260,12363,11499,27,22960,22706,3144
23451	39707,40390,41629,28479,15273,44199,27722,626,10614
23454	40961,38465,35472,36527,17053,38112,20850,24341,26371
23456	60487,21800,20457,11450,61115,11191
23461	47415,53955,40206,28487,29952,55957,41372
23462	26956,8786,3040,5438,2194
23463	23559,27765,28167,43651,35632,21914,4184,56689,28116,19702
23471	7855,1662,27580,17731,8540,13389
23476	51562,56640,56741,50760,47297,28143,33097,55091,19970
23480	53696,30769,3476,35227,7724,56894,19925,3151,11794,19405
23482	30504,22960,35174,26269,60111,24960,21879,22763,34682
23484	16357,22586,525,30467,21864,56035,7173
23487	18053,20250,920,33726,17902,17159,1449,42048,8918
23499	53325,42431,60825,21241,26149,40174,26481,29199
23501	23495,28449,19217,30608,48246
23504	35831,25232,31903,54567,15490,33296,42897,50359,48478,43066
2351	23894,16827,11072,37999,49727,25935,17489,47620,13543,42112
23514	20345,36125,1177,33415,14501
2352	11891,24199,22634,13008,38747
23522	17320,28498,19844,41123,5272,54087,30549,36601,20017
23525	18438,24397,18480,18629,20929,6527,20689,36710,48297
23526	46998,40714,21428,20617,60813,18008,56865,38555,8516
23528	36752,26208,60524,27265,52504,38635,6798,59233,50250
23531	20559,53133,40198,3943,16756,34636,38893,23187,44422,1887
23534	35041,29862,42796,37532,20545,15122,2107,6243,14356
23535	30357,37781,60760,35252,54567,34028,42994,26688,30483,51659
23553	45771,11213,54559,35223,45219,15303,21204,38563
23555	36237,49420,34114,40290,34898,48181
23559	11685,42980,2863,22947,22552,43543,28571,1846,51227,34861
23561	26911,20177,32864,59855,53431,34064,2312,41237,49238
23562	54169,23880,10265,29168,5262,24312,30721,40198,12690,17142
23577	9546,5671,34187,44613,1375,1373,20516,41796,17639
23579	51236,18263,45137,60165,55917
23587	47578,42101,46962,30476,37294,50104,1641,23089,42008,55372
23592	17309,11453,33877,37787,40310,25012,6798,60524,22966
236	54567,37013,56741,38822,49438,43913,35252,34468,50172,45653
23601	42807,48414,36530,42705,49148,32589,47045,24030,3743
23607	13620,22586,26410,2589,19161,8143,47871,24372,2326,51048
23609	36399,44883,33639,40216,33798,20617,5855,50887,15996,52725
23610	15419,47847,23102,4185,16481,7517,29292,7851,3129
23623	58265,47999,45381,46795,50048,32027,30740,37859,10759
23627	21159,14501,49858,17135,16502,32313,20345,58265,237,29302
23634	36399,44883,33564,46201,4391,20617,8568,54594,6197,2966
23641	17251,16414,15068,11503,40755,38331,1940,24775,38722,10679
23642	3363,3830,17134,3930,59312,23474,12342
23646	32726,23565,37509,1660,53987,17848,39446,13429
2366	45479,58203,59582,28127,49533
23663	37195,43677,42705,16261,35640,50630,36058,55609
23669	49029,43917,46494,14501,22708,11465,51323,15523,15863
23672	36920,8086,17264,14206,6582
23679	17022,40136,17660,36257,13821,20600,21780,57238,45816
23683	45137,17313,40964,61095,12731,5486,49533
23685	46335,56401,59421,45767,56230,50025
23686	43630,40211,43314,26001,24563,27064,23880,36257,60390,30721
23691	33992,2188,11345,11324,19250,1540,46660,11888,4148,15296
23697	5059,4284,11079,23772,2357,951,27714,56897
237	2622,23641,1449,29287,4510,50823,8770,7708,14461,12197
23701	44103,38422,26317,14799,7379,23545,7181,8123,22818,28336
23706	54216,52757,3533,18094
23712	58064,32885,1086,21966,28835
23714	46552,42431,60825,21709,41455,6034,17944,38563
23728	29350,36806,51739,17963,13519
2373	29275,29808,12623,37194,58502,22833,56057,13620,7173
23730	39606,42897,35411,46210,47799,52582,10018,27265,46952,5124
23733	14300,22366,11841,57590,11191
23740	1816,5776,9579,13429,1818,56858,17583,17347,20235
23746	19243,10235,57249,27116,12681,25732,18445,13202,5974
23754	33948,57047,33564,54314,50582,50481,30696,55059,34118,26772
23756	44977,7114,10844,53527,28359,44093,30108,29801,55783,3056
23760	995,28599,421,21835,8532
23761	4574,20800,33551,42705,28045,44964,57280,5226,41570
23775	11824,26700,22496,24784,36065,20484,12686,16883,23367
2378	32726,17831,27719,19046,12021,39446,56951
23792	21022,1845,14963,17287,10018,371,58989,12590,20779,11992
23797	12861,48042,50491,33817,21104
2380	9457,11525,49307,60106,13644
23805	11812,57920,50999
23806	11855,61152,36521,30782,57067,9410,28662,6363
23807	15937,5776,1361,13429,793,33570,13734,28395,8755
23827	23549,56484,18596,38843,10616,23334,19156,27855,44282,30418
23828	1361,15937,984,32972,20587,57666,38706,6302,29434,38307
23840	41206,58901,22830,27808,7134,10440,40763,60044,21104
23841	5974,4039,25491,33649,7060,44143,13862,3655,3056,21080
23843	21542,18972,34180,11071,14470,9703,39556,48739,25128,6835
23851	53971,58117,57047,36113,9196,55810,29285,36441,29031,33564
23856	54048,45387,11520,25083,57710,20642,43740,34379,10614
23858	60210,52986,38640,58568,52721
2387	42536,15779,788,32459,33189,8172
23874	22745,30364,1533,9951,2803,1259,2242
23876	10441,8643,7641,51375,47988,26814,19436,19413,35001,19883
23877	61294,54567,47250,14066,25977,6260,54377,26149,26033,17733
23882	29482,11735,1501,57387,17290,12545,23755,20567,54627
239	2622,11635,2007,12408,8900,9852,60301,40371,48609,45310
23903	33464,59793,44735,44400,28932,53387,23804,37344
23906	41096,28823,45762,57336,32953,23400,16432,24451,43696
23915	34361,44987,26796,4854,51942
23920	11928,47054,9484
23923	45251,52006,12150,23545,51550,12084,10629,15416,43642
23947	24465,12363,36706,32715,42659,35411,36599,39929,44982,55124
2395	29275,29808,30674,19000,7460,16137,11799,5994,24747
23952	29904,25971,8209,42403,14501
23965	52570,36233,3718,28862,28359
23978	29291,57238,40821,56258,32356,40370,49254,48049,51941,38091
23990	27626,8123,35500,51217,26663
23993	39028,44483,48656,29443,28728
240	35023,29908,25659,20668,25656,50727,42705
24000	24843,57238,41570,11565,16576,48607,52269,48865,28848,36416
24003	42927,34204,10495,50130,32027,49009,20282,46527
24014	51392,47267,39422,51347,4432,60392,40341,43254,52269
24017	47113,6435,33031,10198,16013,19911,7724
24020	28564,36978,29330,37497,32807,18073,28914,51841,40557,7406
24031	56678,26278,28614,26269,20960,14380,46442,38422,33528
24034	24528,7759,36265,53971,21134,23512,57824,40503,44282
24038	22873,26732,35332,47747,28267,56490,43468
24059	25867,35679,58696,60703,55728,43594,1114,42866
2406	18148,7081,37499,8461,37067
24062	22049,25998,25330,38687,40414,18382,25334,33464,40307,61131
24068	41330,23877,19730,24369,56027,44677,25222,45493,12197,20947
24072	38930,57047,33564,33948,54683,33361,60304,54254,50582,57745
24077	34208,41113,40025,26393,52179,54786,46527
24081	7221,51831,56984,32779,32046,11214,12956,49363,27808
2409	61318,25726,16414,3129,2066,5364,25940,40800,4756
24095	41096,38263,17660,38514,41491,13157,44709,13154,33249
24097	22258,24752,14981,37533,27250
24105	8365,16012,26781,1962,28515,34291,32470,52685,3056
24108	48208,41086,28952,39043,14809,2206,50359,50729,25317,28502
24110	8960,55025,18688,19436,22147,42562,19503,4853,18972
24120	43677,59054,28364,42642,1278,43314,24145,21473,52249,28988
24122	37308,3052,28819,34996,18199,33548
2413	14469,28879,12089,54059,23959,20053,11861,12150,57387
24131	4090,6479,4013,2298,22480,59340,17106,10069,45910
24157	21744,22317,11767,16078,19940,25626,18784,33759,56027
24165	59984,15136,53903,40059,14915,22858,34042,5025,20958
24172	48659,32782,47222,37294,20258,50682,44982,32001,48297
24176	1841,8260,2968,38563,3493,43216,8598,22725,2863
24179	25639,26782,25977,50481,33645,26358,13547,33541,32817
24185	30179,54963,53143,38161,3543,10265,36257
24192	47987,46812,35458,51659,18913,50308,48266,55783,27321
24195	55689,25480,41281,26509,40135
2420	18747,60180,3494,3655,17122,56835,36830,4540,24041,20017
24200	36441,13644,40372,15915,51942,29211,12450,45478,17122,28818
24204	32608,37697,9541,36752,16725,32243,41183,43821,32022,25295
24206	53999,53839,33264,46605,50332,30123,33903,38822
24216	34741,56640,35252,34468,17185,44573,40166,57483,44796
2422	3056,9918,32030,14814,8192,2007,11963,2622,8866,4351
24228	22452,16485,25588,37562,7406
24229	17473,20820,47566,42054
24234	47575,14087,44288,33175,8177,28841,37344,19819,4361,3419
2424	33653,44527,24762,55810,25114,40938,61311,34379,37532
24249	8937,26826,11191,13816,60894,14470,2863,576,57552,40688
2425	33487,57366,22465,15045,9428,15257,36288,1821,2511,3238
24269	13930,2622,18199,2386,2384,6555,18747,38329
24272	15460,17142,25935,28649,4003,59581,26001
24285	12275,1194,16414,25213,32300,53328,59536,17,1962,44918
24291	40304,25780,40755,18899,15947
24296	26317,44103,26169,32961,49898,19085,50939,15088,33528
24308	22874,32331,11340,51653,1932
24309	27198,54156,61077,2969,30025,48791,41642,34468
24313	20025,23880,28649,23755,28614,36257,44353,24378,10725,24030
24318	51407,40571,23051,16756,43314,54059,32377,29397,11083,27222
24319	26317,44103,36265,32961,21434,49109,60862,28614,41531
24320	25746,11561,17851,35615,28890,36352,2709,22708,55728,37089
24324	18690,6375,59730,25417,10198,21999,13638,6235
2433	1058,53133,45556,4003,41054,7641,61368,20559,32843,54059
24340	40852
24348	22581,21159,33415,14501,58989,47928,228,16537,7173
24349	23354,17093,19844,31803,53003,28932,26834,17049,20617
24350	17421,47650,22768,17499,40934
24352	8015,51668,7739,12197,50823,15418,22701,11692,7724
24359	36262,48053,28004,15645,36280,14659,21832,22560,25183,27726
2437	2622,58615,30399,1776,6118,31843
24372	23234,9324,35730,59177,15724,11191
24391	8522,38819,33903,19127,27034,59326,37859,41603
24393	22239,47911,7980,18562,7714,14968,48526,11278,38734,58594
24395	29031,60392,51153,30432,48297,20929,14361,48249,15562,59768
24396	55650,51422,15042,25218,39359,24854,41368,40619
24398	26169,26269,39163,54961,10630,53522,53971
24404	47799,2305,55761,22966,19403,27308,27539,43226,48246,26647
24409	33178,28280,18450,33948,35684,52339
24417	3840,17944,32223,8953,37139,57685,371,12016,17159,44428
24419	44264,21861,57666,31840,43736,2610,3271
24424	41206,11984,10496,27808,51559,144,17198,51510,21104
24429	18488,22018,2906,45874,50077
24430	38209,19333,5733,45522,42562,16855,4491,27250
24433	40223,24922,26152,49689,52012,28857,4676,57047
24436	15589,33666,17854,25639,45735,7680,35792
24444	31883,40883,15894,20336,23545,58593,20449,4213,15257,19173
24448	2533,26677,41629,56897,7866,43429,42118,43311,21971
24450	46485,47974,50061,34636,39525,55789,49979,41281,33264,50603
24456	60429,59702,44721,21398,49814,54938,58041,41385,56222,18736
24460	45677,30293,39117,50048,30427,26660,36262,27670
24461	43619,2622,21798,27250,26081,345,38273,37998,29976
24470	13548,6582,28567,50827,44264,30614,39803
24485	56613,39663,4357,50215,19842
24493	23838,18211,22049,40881,9652,18177,60106,42705,19851,29720
24495	20739,27722,42980,37016,8072,27101,11079,38903
24496	20315,29865,41922,43642,16505,11715,45467,61051,14501
24509	43357,33995,25502,48335,37016,40249,24877,30751,28571
2451	1113,55995,35451,32864
24511	48246,17310,6487,28721,5122,5940
24512	18703,37216,40075,23168,33900,22706,56951
24519	5585,47759,7274,525,21256,38120,2819,15695
24529	7875,3624,9237,9379,14063
24532	19417,34926,48845,42336,9263,13325,29292,3474,5940
24534	7526,17778,29058,46433,55036,5475
24539	3521,13762,42474,41519,59793,13519
24551	42651,32128,33085,24032,22124,47649,28763,56849,33528
24568	50630,36530,54001,1148,23559,1240,27726
2457	7724,53696,3167,11900,36280,40633,24369,7838,33455,56559
24571	46552,42431,60825,4062,48990,20066,36635,48733
24579	10323,2622,10588,52215,5566,5001,13131
2458	8401,25854,8903,41237,57497
24582	15121,12033,16537,12496,4961,45439,38149,31903,31
24584	20713,24146,20964,29700,38986
24590	60508,31856,53560,54683,45884
24602	37604,18819,48565,11142,5974,35332,2636,44065,10201,27522
24606	3774,7763,52232,49523,21336,45462,57203
24612	46358,57628,48262,1159,54377,45677,56827,60554,33004
24614	39892,41897,19711,25303,40495,36681
24620	18214,35093,26583,54059,12222,25611,12673,42393,19054
24633	18488,34277,19202,9487,50077
24653	24216,47167,7162,40510,41845,42345
24657	24525,9196,51942,56678,36461,49167,16475,28221,44371,28225
24661	23519,17947,8950,7190,20467,27405,19200
24668	18032,24131,34101,8890,45681,22053,60907,41084,54439
24673	30052,23774,35252,27321,46911,30617,25679,35313,39713
24681	25746,2763,41501,38258,20587,31809,29731,9129,42732,40135
24687	11300,16979,34739,35788,44942
24691	19608,42807,36380,35237,43267,50561,34528,18932,26612
24695	29269,40190,17320,8895,19844,31803,55760,30314,39942,36160
24699	23624,38847,6372,46125,54059
24701	20560,28528,50784,49514,56497,9014,38143,17871,29518
2471	8192,28571,49976,24852,7280,35594,23974,33238,11586,24736
24710	7576,42006,34647,43453,15068,30025,43282,58804,1940
2472	17347,41809,16870,22109,7034,20235
24720	5548,1585,7379,23545,16020,4629,23791,27968,3217
24725	21835,24090,10288,517,26410,3410,45693,19293,16314,3550
2474	12555,15645,49254,14918,4421,37006,3911,11603,16604,4203
24753	26360,29434,33782,30560,43033,57925,42339
2476	10365,51180,2462,24785,54627
24763	517,21861,34545,2489,19161,57666,17704,24380,37153,18392
24765	39626,36527,52857,25356,20117,37999,11702
24767	8492,4825,24811,40419,29704,8648,41234,37153,18019
24775	2098,22754,20104,35237,50931,41696,59941,49845,32779
24780	34893,38436,29331,82,12019,20315,40414
248	17801,57869,8553,40062,20339,57497
24806	3166,2165,23097,41514,42687
24826	23959,30006,1020,26583,54059
2483	22251,7133,32617,32619,45310,37742,12145
24833	21428,33063,58120,6306,4391,16078,51186,54405,50572,22457
24836	43582,27626,20938,45984,51768,28479,17249,34516,37058,59965
24839	12204,13441,12533,48308,32929,25347,10725,4804,28571
24843	8304,11364,10643,37374,6941
24846	11589,30486,48932,44564,47116,20490,33617,55454
24850	44861,45612,29278,16414,25886,26052,25889,38691,33798,25213
24852	36399,44883,39497,49935,33798,49774,54363,29832,38327,60848
24853	25757,43429,57341,48035,42687
24858	33503,44788,46494,14501,22708,486,4738,58696,15042
24875	5578,54641,38464,36547,7600,12229,36601,12513,13289,765
24886	42913,40126,21821,31979,1012,10170,23097,41514,38514
24892	36355,22176,26554,54725,19201,12173,37067
24896	18777,13131,8015,51668,7739,12197,50823,15418,30721,11692
2491	28444,53253,48934,43731,57483,37194
24913	41513,30290,23231,19260,45219,48770,28163,59768
24915	34314,10343,8604,30349,7641
24933	44796,56222,12766,53696,42643,34682,23989,43019,55810,55307
24940	37698,32029,15947,32027,23635,34587,52269,7947,11001,38843
24950	13383,44310,15001,21019,36257,57300,1029,15460,5503,52299
24952	10093,47306,48850,44126,44883
2496	39996,25611,13839,51425,45556
24960	5099,5632,28766,39623,24145
24965	44288,26782,42141,42054,58772,59145,20709,54567,55422,14310
24967	40810,27230,26410,24090,43334,33937,59554,3829,22586
2497	11899,16357,22496,51112,525,3912,2511,26754,22162
24973	4391,13871,26768,3677,20617,53742,12890,26700,55666,16078
24975	56609,16229,45093,37089,36262,27670
24987	3216,25722,40407,16883,24409
24989	30519,83,60044,22772,23055,19201,10244,12197
2499	2384,50969,6835,14501,25706,12004,42436,4491,32049
24992	55189,26790,20738,35452,12733,5781,13011,641,41123
25000	31979,31999,21644,54313,34419,7034,36527,55167,3198,47676
2501	34782,54108,55286,26632,36470,42126
25015	16844,13547,33417,47575,33645,34757,18564,51332,42054
25017	8142,38378,61155,27808,2985,12999,17019,2982,9541
2502	34314,8907,26345,29700,38464
2504	46220,1070,60799
25042	20399,19064,33983,42048,9703
25044	21535,49659,38825,8804,20845
2505	32817,35042,11349,37170,20198,25676
25051	9550,42507,54352,21443,41995,59581,26001
25057	41176,41773,60760,41438,38903,24670,24100,53867,45381,54813
25072	55388,16559,35451,38179,20845
25082	22136,34180,22754,36380,38563
25084	10759,27787,34952,30761,13131,31792,8354,30728,43871,14501
25096	25307,29031,32053,56452,40190,40198,23436,15418,37089,7739
