23028	24160,32999
2303	4538,5512,55167
23036	19958
23046	32406
23053	24160,32616
23059	16756
23083	21112
23097	32660
23126	12446,32766
23128	11515
23135	10631,24495
23154	1
23156	2172,32894,28581,338
2316	12446,8322
23166	32306
23168	1784,1851
23202	10726,10173
23212	32206
2322	2172,32894,4474,49910
23235	10201
2324	11547
23244	32930
23247	27049
23252	12167
23259	2885,5999,8452,8995
23289	25200
23293	35816,17407,36928,38973,39010,39480,59619,60717
23297	17086
23298	12446,12652,10015,10022
23308	1102
2332	3424,1964,4236,49629
23322	22496
2333	18892,18989
23349	25971
2335	467,571
23364	30670
23365	8179,11522
2337	1660,4996
23371	11698
23376	20846
23379	28498,36521,28110,35484,36275,36232,35724,476,47440,46953
23389	39975
2340	1727,1069
23400	11715
23412	12446,8449,8866
23414	36521,40128,38907,39296,40025,40188,40758,49801,59417
23417	24339
2342	12446,10022,12883,609
23421	32654
23424	20619,33801,49962
23430	25080,25635
23436	11908,12608,17950,22177
23437	1784,6860
2345	12446,3844
23451	26660
23461	25183
23463	28498,33464,34143,35564
23471	28905,33155
23482	6447
23484	10341
23487	10015
23501	13986,20081
23514	27484
2352	16326
23522	12388,24774
23526	14910,10011
23528	27116
23534	2885,4738,4842
23562	2172,28498,216,19418,32894,2736,33686,34541,34969,35816
23577	10611
23579	22476,17973
23587	30015
23592	24160,25702
236	56600
23607	12608,2172,32894,45069,8
23610	22579,22247,26105
23623	28498,10124
23646	15178
2366	12446,9171
23663	12446,33478
23669	22466
23672	59821
23679	17715
23683	3424,1964,2513,3728
23685	16025
23686	2885,5999,8238,8274
23691	24407,24775
237	2885,3424,1964,476,9861
23706	11499,11345
2373	2172,32894,4474,51074
23730	3774,53207
23733	28020
23740	32103
23746	30654
23754	20907
23760	29778
23775	27951
2378	104
23792	12016
23806	37344
23807	24407,25199
23827	22247,26477,36838
23828	24407,53292
23840	22496
23841	23791
23843	15467
23851	28498,28296,29360,32981,30183,32853,33704,33714,33321,33877
23856	15637
23858	29519
2387	34154,34682
23874	47518
23876	626
23882	28498,33526
239	3424,1964,2513,1182,5043,5099
23903	19851
23915	33723
23923	14758
23947	2885,33704,33856
2395	12446,6889,7530
23952	10080,12380
23978	36355,43988,50675
23993	12616
240	22417,12950
24000	10191
24003	19608
24020	2885,5999,6961
24034	13803
24038	24160,25254
24059	28167
24062	25253
24068	30124
24072	41920
24077	24160,28336
24081	12446,18839
24097	12608,13249,14247
24105	24407,34077
24108	23494
24120	16090,16071,28498,29360,34204,34498,36521,35758,40128,44293
24122	23333
2413	3424,1964,5006,5039
24131	25002
24165	5816,5855
24172	33287,10310
24179	216,17083
24185	16137,20016
24192	32001
24195	1660,3719
2420	3424,4783,5
24200	28110,51788,61260
24204	24312
24206	30421
2422	12446,5884,5751,5280,6401,5381,6874,7391,7299,6677
24229	1784,11345
2424	3424,1964,2513,1182
24249	32173
2425	3424,1964,4738,4632,5272,5884,6941,7530,8500
24269	14694
24272	18273
24285	24160,34231
24291	3379
24308	14067
24313	21479
24318	2868
24320	32786,34375,34607
24324	22579,3308
2433	2172,12446,12608,3424,216,4738,4381,5280,5612,5628
24350	17715,14559
24352	2885,10107
24359	1660,10011
24372	13837
24393	12446,12204,18028,7934,8417
24396	34498
24398	12446,14105
24404	12608,1452,2051,2064
24409	32201
24417	216
24419	20957
24424	15662
24429	216,476,88
24433	33030
24436	2535
24448	2172,12608,32894,6460,1012
24450	22848
24456	16095
24470	13123
24485	10058
24493	5884,60491
24495	10631,10554
24496	15980
2451	18765,1120,1975,21539
24511	2885,5018
24512	10177
24519	20124
24532	216,18765
24534	18428
2457	1964,2172,245,10061,2885,3396,5280,4361,5512,5590
24579	34315,34761,34775
2458	2583
24584	5953,5950
24590	23768,28987
24602	16272
24606	3424,6190,9449
24612	32001
24620	47875
24633	12446,18756
24653	26141
24657	34101,34645
24681	2172,32894,28581,33851
24687	20380
24691	34558
24695	19523
24701	34908,34948
2471	3945,5272
24710	29033
2472	3424,1964,6567,9010
24720	12207
24725	15723
2474	5519,7851,7855,9655
24763	28947
24767	19337
24780	21948,22706
248	1257
24806	12834,1120
2483	32
24833	20947
24836	28498,35118
24839	20712
24843	11352
24846	26161
24850	216,1120
24853	10145
24858	6079
24875	158,22192
24886	20304,19946
24892	34687,35143
24896	34687,35143
24913	20633
24915	10452
24933	16382,35484,37195,37992
24940	28498,29741,36521,36779
24950	21493,10111
24952	11237
2496	216,40128,44293,47563,4722
24960	24160,25676
24965	20305,32649,35194
24967	24160,12388
24973	16888
24975	2172,32894,34894,1012
24987	12834,17828
24989	34534
2499	5336
24992	33507
25000	40128,40669
2501	5068
25017	143
2502	2172,32894,5950,59445
2504	1727,5154
25042	12446,24942
2505	15935
25051	14154
25072	12608,2065,21533
25082	12446,24942
25084	1217,12255
25096	5746
25097	1784,12383
251	1317,1106,1328,1340
25111	22034
25209	35965
25213	21336
25215	21121
25222	23519,34674
25223	35159
25225	3424,1964,3799,3824
2524	2172,32894,4474,45704
25244	20670,21493
2525	3912,5301
25251	10172
25264	29982
25268	27902
25285	6889,9101
25298	34186
25315	22109
25322	22496
25323	35189,35541
25333	15834
25335	35860
25339	24160,25676
25341	32988
25342	3424,6190,9449
25343	23764,12338
25346	15658
25347	1784
25362	14168,21110
25368	19039
25372	19451
25386	12834,19354
25389	36082
25396	22579,10996
25397	23519,2490
254	467,605
25403	2885,32697,36291,35794,38143,57111
25428	22579,24955
25429	34842,9298
25443	35088,35969
25453	30364
25457	12446,9104
25499	30364
255	3424,2172,6567,7982
25506	24407,29894
25519	27594
25526	41526
25543	17715
25546	34724
25549	24160,33231
25562	30421
25592	7646
25613	37826
25617	29258
25630	32548
25631	34980
25635	16149,18148
25638	12834,10554
25650	18892,18989
25652	36003
25653	28498,36232
25655	18029,20066
25663	32837
25664	18111
25678	36265
25685	10217
25686	24160,30022
25690	22579,36410
25692	12342
25704	10111
25705	39497
25708	36275,36260
25709	10191
25710	1261
25711	1660,2064
25713	28498,29360
25727	2172,32894,4474,5732
25728	28947
25730	36311
25733	1020
25738	17415
25742	35702
25758	24160,25587
25759	24392,24607
25763	22356
25769	15576
25771	14559
25778	26288,26831,27483
25781	35472,36291
25782	36008
25787	28498,36355
25788	24407,11060
25789	44700
25796	23768,15168
25802	35016
25809	216,16656
25819	12950
25828	10011
2585	1784,1
2587	10631,1120,10022
25870	22947
25873	6981,7079
25875	22579,11116
25878	24060
25891	27338
25903	3424,1964,2513,1053
25905	36521,48443,50391
25926	25510,26998
25948	12446,24942
25950	23519,10082
25954	36567
25978	10554,10082
25990	2885,5999,6967,6981
26	2172,2065,2492,1922,2592,2524
26003	23985
26019	19063
26021	1660,34618
26023	12446,46471
26026	36552
2603	12446,3624,7929,8209
26034	10082,10092
26036	6821
26041	22109
26046	28498,31821
2605	12446,5478
26057	11794
2608	2172,1217,3424,486,5295,5727
26082	15725
26094	18273
26106	35016
2611	614,617
26111	24531
26125	12608,32894,1727,4474,59427
26133	2885,32697
26136	8449
2614	2172,32894,4952,5626
2616	5321,5503
26172	12446,8886
26173	32001
26188	28165
26189	11499,11703
2619	5321,5503
26191	11499,10996
26194	12834,1020
2620	5321,5503
26205	10631,10723
26207	17715,18324
26214	10631,10554
26225	33759
26228	37089,37331
26237	17407,10093
2624	5321,10037
26267	34315
26268	15658,22825
26270	59818
2628	5321,5503
26291	32512
26308	44353
26313	27902,48795
26315	17347
2632	13463
2633	10679,1113
26335	36521,37752
26339	25567
26340	17778,18891
26351	16095
26354	12446,15490
26360	2172,2492,1922,2592,2524
26363	30216
2637	5321,5503
26381	36233
26387	3424,1964,6567,7491
26392	23768,15189
26402	3424,3460,6577
26406	28947
26411	26535,27277
26417	17319
26420	37044
26425	13533
26428	3424,1964,2513,54841
2643	3424,5017,5272,5273
26442	12446,9622
26458	19973
26461	52426
26469	26790
26475	4263,8354
2648	10152
26480	21785
26491	37044
26492	23519,2490
26509	19460
26516	12446,14660
26537	26420,26681
26539	36521,39480,39895,46214
26556	29223,37325
26557	37357,37358
26565	14814
26571	35309
26574	24160,28336
26580	20070
26587	37444
26589	24407,25218
26596	10069
266	1217,1080,10440,1065
26606	12252,11944
26614	25676
26633	19985,25977
2665	16847,20213
26651	1964,2513,2906
26656	29200
26669	34425
267	216,3424,1964,12446,12492,10094,1730,1331,1654,11908
26705	7413,8025
26751	30045
26754	32779
2676	2468,5558
26765	476,51562
26772	28020
26784	34274
26787	22993
26788	36233
2679	1845,37190
26795	32001
26799	17994,23479
26817	4361
26819	1964,2172,21682
26868	35179
26870	21050
26871	20710
2688	37422
26889	26340
26898	13167
26911	32001
26914	11291
26917	2415
26924	10569,37720
26928	30112,34080
26930	25234
26936	36710
26944	34940
26959	37350
26961	20984
26970	28498,10124
26983	10691
27	10152
270	13513,1907,6860
27004	14731
27009	36521,37613
27022	24160,24609
27047	37967
2705	10631,10751
27057	32001
2707	1727,15870,17421,40128,42683
27078	27110
27080	32949
27097	19203
27133	20917
27150	476,55784
27154	26876
27163	21398
27176	36071
27200	14208
2721	4876
27214	36521,36355,38149,40128,39480,41376,41917
27225	30467
27231	3424,1964,36731,45838
27240	15592
27263	143
27269	3424,1964,2513,5420
27272	24160,12572
27285	11753
27291	1784,21258
27311	1291,15701
27315	10089
27328	11919
27338	38337
27339	18029,20066
27346	39333
27363	34514
27369	23110
27373	15871
27385	14105,14519
274	1727,43667
27405	38461
27408	12350,13448
27413	54956
27423	12446,2812
27425	20122
27426	38386
27442	37222
27445	38461
27454	38461
27466	34562,34712
27473	18878
27484	20469
27491	39497,15066
27502	2172,32894,537,7832
27509	12446,32533
27516	34842,36302
27517	36521,43012
27541	32103
27545	25980,26307
27553	26604,38388
27556	36521,35816,40114,39154
27567	34842,57357
27580	36521,38887
27584	36399
27585	38280
27588	30171
27591	10267
27596	38790
27601	24200,24446
27610	37089
27622	33714
27631	104
27633	37141,37558
27637	28498,35594
27646	39497,39730
27648	35260
27659	40987
27666	11589
27672	26116
27675	19390
27678	11060
27698	12446,34768
2770	10657
27714	24160,24262
27715	12834,19354
27727	28498,35829
27734	47518
27746	22579,28643
27764	36521,38865
27765	37141,38471
2777	6313,6273
27778	32001
27797	9264,9417
27799	34980
27810	15632
27817	10003
27819	1109
27834	27739
27847	28498,33977
27859	13156
27863	10061
27878	26879,38123,41081
27880	22496
27888	15317
27913	22109
27916	36521,476,55139
27918	10018
27919	12446,8142
27940	2780
27945	2885,37823,3891
27951	1660,28394
27954	24704
27955	2172,12608,32894,6460,750
27956	27410
27959	30015
27963	38987
27970	33667
27978	27770,27767
2798	3424,3460,56721
27984	39138
280	12608,1217,13249,14515,632
28000	37643
28005	15333
28006	32001
28008	54374
28014	10092
2804	18972,5025
28048	30731
28055	24407,25218
28061	20056
28086	37123
28097	2172,28581,30541
28102	51074,57505
28111	39082
28134	34798
28136	33321
28141	19960
28143	38973
28144	12834,17946
28150	2885,32697
28151	35657
28157	10631,12723
28158	34514
28170	1964,2513,2906
28178	1291,13335
28213	3424,6190,9449
28217	18878
28219	24873
28221	33265
28234	10166,17950
28252	2172,32894,4474,59696
28263	476,58507
2829	12446,6555
28305	2172,28581,1012
28308	10691
2831	5652,5787
28310	22961
28312	10631,10919
28322	29291,39017
28329	24912
28340	35016
28343	16515
28346	35295
28355	597
28363	2885,29646
28376	2149
28390	35969,36109
28400	1964
28401	36324
28429	20696
28459	21493
28461	3774,38925
28463	39028
28480	18891
28483	38224
28487	216,30124,30155
28497	216,30183,34782
28510	13468
28521	36163
28535	12446,14968
28543	40128,40434
28558	10657,10179
28567	13610
28577	20984
28581	32001
2861	11499,11116
28639	24590
28641	18555
28647	18111
28649	10062
28664	2885,5018
28670	2172,32894,4474,45792
28677	21937
28692	54745
28716	18085
28717	39480,12330
28722	28225
28747	24160,30022
28753	30472
28758	37234
28760	22848
28770	32018
28773	2172,3424,32894,4738,48540
28774	1120,1080,12114,10020
28776	16756
28798	33607
288	2172,32894,4653,8864
2880	3604
28800	28498,35829
28812	15945
28820	36521,28498,26740,38858,39431,40128,55761
28836	37234,38258
28845	13873,8050
28847	12608,2172,36521,45157,45240
28849	36193
28850	12834,1020
28863	27034
2887	12446,2462,20356,5787
28881	10600
28883	35179
28886	28498,33977
28893	17679
2890	2172,3424,32894,486,5293
28902	40128,44440,51480,53618
28921	15236
28925	1053
28930	1750
28965	40310,41414
2897	9639
29	17
29012	5816,5855
29022	2566
29041	11158
29047	32001
29068	38048
29105	35260
29109	40128,40310
29119	32782
29127	20256
29132	27937
29153	39497
29155	40206
29157	33032
29159	36233
29171	216,32201,43391
29185	41503
29208	23791
29214	51747
29219	22160
29226	25002
29237	34274
29245	35295
2926	2885,5999,6967,6981
29266	39664
29319	29291,39017
29320	2784
29324	32001
29327	33858
29328	40536
29348	3424,1964,3624,36470
29351	25996
29360	2172,28581,29033
29372	25980,11900
29379	2437
29388	17483
29389	39109
29393	12446,9454
294	10631,12446,2172,12944,7194,7390,7384
29413	11963
29414	1315
29450	1291,1065
29466	37068
29469	28498,30658
29472	32001
29476	12608,1235,12735
29495	28529
29508	10600
29510	2172,32894,7929,7932
2952	10093
29529	18531
29534	32673
29538	24160,35193
29545	13610
29547	12330
29551	34534
29558	22961
29579	40714
29587	23764,37290
29590	3774,39227
2960	14762
29605	36399
29610	2885,28498,29742
29626	23519,24304
29627	40638
29642	40474
29644	19195
29663	37123
29664	36638
29681	35159,35174
29683	40659
29688	19780
297	12608,1235,2065,12073,216,1756,1727,5273,7391,7209
2970	6232
29709	20726
29714	1964,33795,6199
29718	1341
29722	12446,10061
2973	2172,12608,32894,5727,5683,6268,6319,6864
29738	30670
2974	104
29745	1660,45339
29754	40987
29759	8082
29766	40310,40758
29772	22579,24955
29782	39675
29785	19054,9639
29792	10152
29797	21444
29823	1291,10996
29828	12167
29839	18669
29840	10124
29847	36785
2985	15317
29871	17137
29872	40128,45767
29875	43572
29907	24160,26967
29909	25024
29916	17580
29930	18121,18392
29932	216,37422,38035
29939	40128,41549
29943	37774
29950	25996
29983	37123
2999	2172,32894,34028,36920
29998	29291
29999	16090,15224
3	12608,2172,1080,1120,1235,158,1686,1964,1727,1393
30	18765,1452,152,476,88
300	902
30002	39745
3001	3424,5727,4953,6199,6163,6306,7686
30017	39937
3003	2172,32894,4474,483
30032	20850
30039	12446,24942
30046	33795
30048	17715
30051	12363
30059	3537
30067	18765,1759,40128,41549
30074	40934
3008	5796
30084	22247,25603,59652,61279
30085	31819
3009	3424,10061,3460,21112,4738,8179,9264,9674
30097	46369
30106	36521,55598,57060
30123	216,7731,7953
30124	40128,41201
30140	38907
30153	21524
30155	14559,16664
30171	42075
30203	33777
30215	14678,15867
3022	3540
30220	32406
30239	22961
30240	25308
30241	41548
30253	25356
30279	2172,32894,34028,41331
30280	40128,41654
30297	39480,40645,48482,57824
30322	11060
30333	40128,41649
30364	35179
304	12608,1660,18055
30412	32406
30415	40092
30417	15590
30419	23543
30425	47809,40128,5558
30464	25603
30467	12446,24942
30473	27902,38125
3049	10082
30494	3424,3460,6885
305	14149
30508	29446
30518	33678
30530	47586,44917,48211,50479,51425,50398,55552,55377,58422,614
30533	11498
30542	40855
30555	1727,11670
30561	30369,11742
30589	10922
30610	16095
30625	28498,10124
3063	3294,10173,9410,9926
30636	39497
3065	12446,4538,7846,8142
30677	28017
30680	19057
307	3424,8364,8652
30709	17828,28380
30712	41833
30734	29828
30742	4131
30767	7413,7725
30784	24407,10564
30789	1053
30792	2885,5999,10111
30793	40128,38776,42245,42263,42474,42866
30805	13282,10082
30831	12492
30833	2885,36291,42056
30847	36163
30852	10325
30857	25980,26307
30866	28498,35829
30879	10288
30892	12630
30902	41264
30918	43865,44264
3092	41869
30921	16559
30922	12608,32894,5103,5653
30925	36233
30942	26876
3095	10856
30977	24232
3098	10166,6433
30988	24775
3099	3604
31	1805,429
31015	41699
31024	14929
31026	13156
31053	41746
31054	5685,6324
31055	12015
3106	10061
31061	12941
31064	36521,37067
31067	40128,42431
31069	158
31080	12608,1235,12735
3109	6268
31098	27765,27766
3112	1903,12188
31138	10631,10554
31141	32794
31159	44440,41648
3116	4015,6088,6273,6318
31167	19523
31183	34289
31201	37357,37376
31206	38679
31209	39028
31231	37774
31241	34498,35155
31244	21730
31256	2885,5999,7823
31272	36334
31273	2172,32894,28581,33851
31290	39745
31297	10569
313	2107,1145
31303	37915
31307	2885,5999,8801
31310	35260
31312	25980,26307
31326	3424,6143,6183
3133	8371
31335	18176,4486
31342	17065
31361	33264
31370	32678
31386	29066
31396	28918
314	3424,2172,6567,7982
31407	29924,42337
3141	6088,6358
3142	13513
31422	39663
31423	17288
3144	2885,5999,10365
31444	41466
3146	12446,5457
31471	1227
31485	8179,8254,9263
3149	2172,32894,6095,61016
31492	10600
315	1686,1695
3151	1358,36521,7678
31523	40128,42886
31539	14678,15867
31559	35189,35541
31567	1291,1156
31575	28163
31596	40128,42935
316	12608,1235,1229,1525,158,1452,112,1686,1662,16233
31613	28498,31821
31616	24407,25820
31626	42886,55666,58398,60821
31627	16357
31630	52486
31639	45491,47167
31642	38412
3166	4876
31668	2172,28581,19696
31676	12659
31679	12662
3170	3424,5017,5272,5273
31718	36521,39499
31722	36521,40128,42304,43254,43357,43517
3173	12446,7851
31733	30121
31747	27212
3175	10657
31753	40128,40136
31759	40128,43101
31765	40128,4322
31785	2885,5999,6803,6934
31797	11515
31818	51425
31824	47116,49984
3183	2885,7413,8025
31842	43134
31859	41995
31865	21497
31867	36352
31868	26885
3187	6473
31870	32377
31879	33216
31888	36521,37933
31896	26116
319	17556
3190	2172,1452,12608,1217,32894,2885,5751,6860,7031,8804
31901	21444
31902	14297
3191	27116
31926	54001,58836
31928	13166
31930	15613
31944	2885,10115
31949	1660,10015
31959	35564
31999	40128,43444
32019	13991
32022	34534
32025	10173
3203	5653
32045	2198
3205	8179,8984
32057	35179
32101	1714,1742
32111	26535,27277
32118	22041
32135	38987
32136	26674
322	1964,2513,3053
32200	216,37422,38035
32205	1227
32206	24249,26876
32216	43386
32220	40310,40758
32222	15066
3223	1660,3333
32238	12446,20364
32252	28748
32262	36521,37284
32275	24160,26215
32283	4309
32293	26782
32294	3424,3460,6458
32312	35657
32316	41759
32321	54718
32339	19460
32368	3774,40917
32369	41967
32371	32365
3240	22034
32403	3774,38925
32404	23519,2490
32405	12630
32408	10922
32410	10173
32414	12956
32416	12356
32427	37234,51425,6526
32443	25510,26998
32454	1660,17186
3248	12446,6503
3249	13521,10015
32491	42591,46928
32495	40128,41414
32506	34541,37002
32510	11702
32513	12608,32894,43878,20510,57302
32518	37061
32523	27003
32540	33957
32541	157
32543	42373
32551	2172,32894,34028,4218
32560	40128,20712
32606	1069
32609	20703
32615	28767
32630	28498,30229
32641	21266
3266	18043
32664	40128,44105
32686	39745
32693	27765,1080
3270	1784,6860
32704	40128,42701
32708	2950
32752	16095
32765	12167
32771	12330
32779	35016
32782	36521,39693
32795	23110,23692
32809	28498,31821
3281	7133
3284	3424,2885,5999,6567,6603
32845	37813
32850	2885,5999,8452,25058
32858	40432
32863	40128,44362
32865	33092
32868	44373
3287	12492,7934,8417
32893	44019
32908	3424,1964,3609,3621
32920	29488
32922	36521,36779
32927	2149
32965	40128,41199
32966	32779
32977	2172,1727,2205,2349
32985	25649
32987	41237
33	216,1452,3916
330	39
33023	1727,26385
33029	36288
3303	12608,2172,20070,21112,22579,21015,20619,24664,26420,27484
33030	24242
33033	21785
33040	12446,3430
33055	40128,44489
3306	10536
33065	40921
33072	42927
33080	29628
33107	15434
33115	7731
33127	17303
3313	216,52232
33147	17483
33154	40128,44527
3316	12446,6860
33179	41375
33180	35854
33228	8449
33242	29002
33248	2885,10490
33287	39731
33304	32103
33327	33067
33336	12834,16501
33341	31840
33346	40128,36355,43517,476,48540,53208,52452
3335	2885,5999,6199,6667
33354	35179
33359	25191
3337	4538,5512,55167
33371	25438
33376	23838,11900
334	2885,5999,5438,60854
33400	39344
33433	23519,2490
33446	12446,2078
33466	29821
33472	12446,13405
33475	35016
33485	44919
33499	35179
335	12608,1278,3424,3460,745
33522	17505
33566	53910,53971
33575	25649
3358	12608,1452,3424,45720,6788
33583	25317
33589	15236
33590	32792
33592	2172,32894,4474,51753
33593	1964,2172,2386
33603	41084
33622	10244
33631	19174
3364	5884,8702
33643	10631,10082
33649	41375
3366	36521,10124
33670	15236
33674	4263,8354
33697	25626
3371	12608,1452,2051,2064
33713	10726,37050
33730	2172,28581,31962
33732	13620
33734	24160,25964
33745	26834
33766	35258
33767	29821
33816	29019
33823	3424,1964,476,5375
33849	1373
3385	2885,5999,7846,10017
33856	10135
33862	24160,35193
33863	25847
33864	1784,6957
33876	32018
33882	13991
33896	40128,45324
33902	24160,12572
33914	32341
3394	2172,3460,7846,8481
33940	40128,45378
33948	40128,11361
33952	18040,10107
33954	2172,32894,36920,38907
3397	476,59093
33972	11091
33992	43619,45381
34	21803,61130
34006	24160,24973
34007	40372
34022	20710
34030	48932
3404	2962,10135
34053	20710
34059	24407,25846
34060	3774,38925
34084	1660,33611
34104	12446,15490
34126	45263
3413	6851,6849
34136	12608,2172,32894,4474,45008
34148	37230
3415	10133,3424,15870,4450,6143,6941,9567
34158	10445
3418	26288
34180	40128,43356
34191	39748,39751
34196	20846
34202	45649
34206	12608,2172,32894,45447,4578
34212	3424,3460,45598
34232	216,40288
34239	37532
34244	15862
34263	10058
34264	37308
34269	37080
34277	44249
34284	17825
34286	37123
34294	24283,26319
34299	24160,33947
34300	41217
34338	41714
3435	12446,15984
34376	24407,28703
34380	36521,37613
34387	33092
34391	40128,44608
344	12446,3072,1660,5280,6889,7934,5186,8877,9101,9339
34408	55920
34413	16090
34420	28947
34423	40175
34426	15613
34444	12608,2172,32894,4474,45008
3446	3134,7600
3447	23259
34496	36272,6297
34503	45590
34511	40128,40777
34524	39867
34561	38987
34562	11919
34574	2172,1727,2205,2349
3458	2885,5999,6957,6934
34604	33067
34616	10082
34624	12834,12388
34631	39867
34632	7686
34638	12608,2172,13249,40128,46199
3464	2704
34640	40128,44421
34642	36355
34658	24275
34662	34101
34673	40128,44527
34674	45157
3468	10037
34689	476,56506,56689
34690	33678
34698	35860,35958
34701	22579,30777
34705	29019
34707	12446,18008
3471	1159
34719	14501,38121
3473	2351,9815
34732	41594
34778	45240
34779	39867
3478	12446,7088
34782	1660,18553
34807	13610
34810	2172,34028,4474,46201
34821	23424
34822	20535
34823	22579,22247,26105
3484	12446,6756
34840	12446,3831,39525
34847	42822
34853	2885,7413,8025
34856	24426
34857	30171
34858	10015
34866	35676
34869	12163
34871	13866
34872	216,11505
34873	12394
34896	40128,45310
34917	13987
34949	40128,46358
34961	12608,2172,32894,4474,45008
34987	32377
34989	34625
34993	19177
34996	27484
35	3294,3091,3308,332
35003	33324
35014	15633
35035	7707
35043	45834
35051	40128,44489
35063	2172,1727,2205,10440
35073	11919
35081	45288
35092	45779
35101	54260
35113	33092
35129	19057
35132	476,59093
35140	1660,3235
35151	47223,47610
35180	2172,32894,33191,33686
3519	3424,1964,2513,54841
35218	1727,1887
3522	12446,4738,4319,216,6941,7079,6984,7194,7413,755
35263	18008
35282	40128,44592
35301	2172,32894,34028,39889
35313	46069
35341	24160,26998
35351	10164
35365	22579,1051
35367	41594
35380	44782,46704
35381	33122
35382	45978
35388	46946
3539	19064,22953
35393	19997
354	12608,15870,158,1964,1759,2885,8037,8568,8770
35409	44573
35411	47099
35426	22727,23563
35433	45598
35445	1784
35458	5652,5787
35477	2298
35488	2172,32894,4474,46873
35493	2172,3460,4474,10061
3550	12446,12492,1964,158,2172,12652,7079,5751,5884,7006
35506	44512
35526	29669
35531	22147
35536	12758
35563	10631,10554
35612	37919
35614	40659
35621	28498,35341
35623	59652
35656	43945
35664	37570
3567	24160,25964
35671	37141,46968
35683	1964,245,2472
35684	39664
35715	36102
35735	2901
35770	36521,37067
35775	24324
35776	28380
35794	15356
35797	12608,2172,32894,4474,45008
35806	1727,1069
35827	46979
35828	1660,32145
35850	3424,1964,6567,10564
35856	10600
35864	38368,39512
3587	1660,612
35872	32715
35881	49096
35890	40128,40721
35893	2172,28581,1080
35900	19397
35905	22034
35913	40128,44592
35926	12426
3597	1198
35971	28166
35975	25626
35986	23485
35989	23519,8
35999	12950
36	1784,1926,1,10015
3600	14989
36004	38887
36006	20006
36007	40128,476,46953,55498,56491
36010	49625,50104
36024	47518
36026	40128,47427
36039	38797
3604	236
36048	3424,43995,45597
36050	30037
36079	3774,11345
36080	40128,47223
3609	476,44293,7006
36096	50928
36115	23519,2490
36122	19057
36129	35084
3613	3424,1964,6567,7079
36153	476,56888
36157	12446,10150
36163	17633,10115
36193	18765,1120,1975,21539
36206	1714,40609
36213	35938
36227	24160,25590
36231	47898,47950
36237	43182,46201
36256	41217
36261	41759,476,48157,48049,48471
36266	12330
3628	2172,32894,4474,874
36286	24160,25964
36293	24805
363	1784,216,40128,44293,47563,4722
3632	12446,7343
36321	35016
36322	43361
36334	28498,34793
36345	34980
36351	34489
36372	4494
36380	25562
36388	1931
36397	16090,23117
36398	47753
3640	21659
36407	38138
36408	40128,47888,47809,47950
36410	34183
36428	15871
36430	45404
36443	12834,13249
3646	12608,2885,2172,12492,12446,10679,3424,10365,32894,15870
36466	20619
36468	56277
36471	3424,40128,46267
36485	47886
36489	26879,27868
36494	19511,10147
365	1065,1331
36506	26866,27222
36531	476,48659
36540	28579
36583	10996
36586	2172,32894,537,7832
366	1784,745
36611	2172,34028,28581,45354
36613	40128,46077
36617	14910
3662	3774,10996
36627	37990
36630	10569
36645	19606
36655	36521,37067
36668	39649
36675	56016
36683	35938
36686	12071
36687	476,48075
36699	15146,2878,17760,45404
36733	48181
36744	1540,1852
36745	2885,5018
36755	19674
36767	14797,14793
36776	40128,42269
36804	28498,29706
36812	25067
36842	53266
36849	45404
36851	12004
36891	34798
36907	48322
3695	3774,61269
36968	11919
37	1686,2172,216,32894,476,88
37016	38368,39512
37019	28498,10124
37041	30002
37048	40128,41666
3705	31933
37051	17950,22177
3706	7216
37094	16115,37442
37096	47699
371	2172,12608,2018,2366,28593
37102	3774,43908
37107	2172,1727,1964,245,2462
37110	36521,38865
37114	21739
37121	42651
37137	10631,19120
37145	18208
37153	37344
37177	11919
3719	11498
37194	476,48540,48837,48990,51957
372	1331,10341
3721	10326
37210	43482
37232	34530
3724	3424,1964,6567,7491
37245	36201
37249	29954
37264	476,48833
37269	32103
37301	12834,19354
37321	476,48837
37327	41603
37342	1727,1058
37349	38154
37386	1291,50173
37388	38161
37397	48875
37404	26804
37418	48169
37424	23479
37428	24160,27954
37430	24131
37434	36160,39664
37437	25402
37449	36317
37452	1660,17053
37453	2149
37461	2172,3043,3065
37474	50398,56973,57257
375	576
37509	34315
37510	41217
37547	24407,40459
37555	40810
37559	49659
37564	10124
3757	12608,13249,10440
37579	10600
37582	476,49271
37602	38224
37609	39636
3763	3424,1964,6567,7436
37636	15520
37667	47731
37702	12446,9161
37746	476,49801,51477,53143
37763	10631,10554
3777	7169
37796	49204
378	2885,2310
37801	22579,3308
3781	13839,1404
37812	2885,5999,6967,6981
37816	27456
37842	53696,53769
37845	46687
37857	48540,49388
37860	40304
37876	17465
37879	43728
37893	40128,46077
37899	11589
379	3424,3460,8568
37911	37141,47339
37930	41594
37935	32250
3794	2885,5999,944,973
37950	35179
37953	50339
37964	2172,32894,34894,35301
37985	22997
37987	10822
37991	39792,49588
38	32097
38018	476,53910,52709,54567,55481,59931,60907
38024	36399
38044	7846,10061
38069	14501
3808	3424,5280,7571,7734
38085	32948
38091	3424,1964,7390,7586
38098	49807
38115	20304,19946
38116	45229
3812	17295
38125	48482,49799
38127	17159
38136	14694
38144	35938
3818	7413,7531
38183	26477
382	12608,1080,2172,32894,6311,8659
38200	49727
38201	36047
